Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
19810811,0.12,0.58,1.17,-0.11,0.28,0.33,0.34,0.21,-0.1,0.01,0.09,0.93,0.26,1.46,0.06,0.27,0.29
19810812,0.06,1.43,0.29,-0.12,0.2,-0.21,0.25,0.07,-0.12,-0.12,-0.08,-0.32,0.21,0.38,0.26,0.1,0.13
19810813,-0.03,0.62,0.6,-0.3,0.28,0.33,-0.01,-0.02,-0.26,-0.02,-0.1,-0.15,0.43,0.14,0,-0.04,0.16
19810814,-0.01,0.03,-0.41,-0.25,-0.31,-0.24,0.35,-0.14,-0.37,0.11,-0.28,-0.73,0.15,-0.06,-0.13,0.01,-0.26
19810817,-0.9,-0.79,-0.97,-0.88,-1.02,-0.43,-0.98,-0.64,-0.87,-0.7,-1.23,-1.02,-0.64,-0.46,-0.86,-0.49,-1.22
19810818,-0.88,-0.08,-1.84,-0.56,-0.94,-1.54,-0.98,-0.73,-0.66,-0.96,-1.79,-1.39,-1.7,-0.63,-1.03,-0.66,-1.42
19810819,0.3,1.55,0.02,0.1,-0.22,-0.36,0.13,0.02,-0.23,-0.1,0.12,-0.08,-0.01,-0.06,0.09,-0.04,0.19
19810820,-0.01,0.04,0.1,0.14,0.48,0.78,-0.07,-0.18,0.44,0.07,0.2,0.05,0.1,0.08,0.12,-0.04,0.23
19810821,-0.07,-0.23,-1.11,-0.21,-0.15,-0.42,-0.45,-0.5,-0.78,-0.61,-0.73,-0.47,-0.78,-0.17,-0.39,-0.45,-0.55
19810824,-1.92,-3.07,-4.46,-1.81,-2.24,-2.72,-2.58,-2.19,-2.4,-2.32,-3.13,-2.28,-2.94,-1.73,-1.95,-1.37,-2.63
19810825,-0.99,-1.76,-1.16,-1.37,-1.41,-1.49,-1.13,-1.6,-1.35,-1.62,-1.55,-1.21,-1.11,-1.11,-1.69,-1.22,-1.73
19810826,0.08,0.35,-0.06,-0.09,0.02,-0.63,-0.11,-0.1,-0.07,0.15,-0.15,0.15,-0.13,0.04,-0.14,-0.04,-0.21
19810827,-0.57,-0.95,-1.32,-0.13,-0.56,-0.72,-0.58,-1.09,-0.49,-0.42,-1.03,-1.07,-1.12,-0.18,-0.46,-0.38,-0.9
19810828,0.4,1.04,0.65,-0.26,0.23,0.25,0.06,0.09,0.11,0.27,0.38,-0.44,0.48,0.42,0.15,0.06,0.21
19810831,-0.58,-1.5,-1.46,-0.45,-0.84,-1.12,-1.14,-0.6,-0.61,-1.06,-1.03,-0.61,-1.19,-0.2,-0.54,-0.43,-0.85
19810901,0.04,-0.35,-0.96,-0.59,-0.78,-0.1,-0.44,-0.46,-0.67,-0.86,-0.78,-0.55,-0.74,-0.2,-0.07,-0.38,-0.7
19810902,0.02,0.48,0.2,0.43,-0.03,-0.3,-0.01,0.18,-0.15,0.1,0.25,0.77,0.76,-0.04,0.6,0.08,0.07
19810903,-1.07,-1.25,-2.41,-1.2,-1.3,-1.95,-1.95,-1.11,-2.06,-1.08,-1.96,-1.32,-1.81,-0.8,-1.28,-0.91,-1.61
19810904,-0.93,-1.17,-1.63,-0.72,-1.49,-0.6,-1.27,-1.21,-1.23,-1.31,-1.36,-0.59,-0.97,-0.79,-0.89,-0.66,-1.29
19810908,-1.71,-2.87,-3.94,-1.82,-1.98,-2.15,-2.68,-2.47,-2.33,-2.04,-2.97,-1.88,-2.53,-1.34,-2.15,-1.69,-2.62
19810909,-0.33,-0.46,-0.47,-0.23,-0.16,0.4,0.09,-0.44,0.19,-0.23,0.14,-0.07,0.45,0.07,-0.12,-0.13,-0.07
19810910,1.19,2.03,1.98,1,1.1,0.95,1.13,1.35,1.93,0.77,1.88,0.87,1.58,0.78,1.2,0.77,1.22
19810911,1.3,0.79,1.8,1.27,0.71,1.11,1.48,0.89,1.3,0.76,1.63,0.6,1.12,0.95,0.95,0.76,1.46
19810914,0.32,-0.07,-0.76,0.64,0.11,-0.39,0.06,-0.43,-0.28,0.42,-0.12,-0.74,-0.13,-0.44,0.04,0.19,0.03
19810915,-0.47,-0.29,-0.77,0.37,-0.19,0.53,0.01,-0.06,-0.58,0.34,-0.26,0.28,-0.27,-0.13,0.16,0.2,-0.08
19810916,-0.63,-0.7,-2.41,-0.52,-0.76,-1,-0.66,-0.79,-0.97,-0.76,-1.13,-1.09,-1.03,-0.42,-0.42,-0.29,-1.06
19810917,-0.96,-3.15,-2.66,-0.52,-0.83,-0.45,-1.06,-0.87,-0.25,-0.78,-1.62,-0.14,-1.26,-0.51,-0.97,-0.29,-1.17
19810918,-0.41,-1.26,-1.39,-0.83,-1,-1.59,-1.02,-1.01,-0.78,-1.27,-0.85,-0.39,-1.16,-0.4,-0.78,-0.53,-0.93
19810921,-0.26,-0.06,-1.27,-0.42,0.01,-0.02,0.37,-0.13,0.14,0.11,-0.03,-0.23,-0.04,0.49,0.19,-0.15,-0.02
19810922,-0.04,-0.15,-1.25,-0.09,-0.2,-1.01,0.63,-0.35,-0.26,-0.49,-0.67,-0.46,-0.17,0.09,-0.13,-0.13,-0.43
19810923,-1.08,-3.28,-3.3,-1.69,-1.83,-2.26,-1.77,-1.73,-1.95,-2.33,-2.35,-0.78,-1.96,-1.1,-1.5,-1.22,-2.08
19810924,0.03,-0.85,0.25,-0.43,-0.05,0.03,-0.27,-0.03,-0.54,-0.4,-0.4,-0.65,-0.61,0.03,0.12,-0.04,0.18
19810925,-2.32,-4.27,-5.5,-2.27,-2.5,-2.61,-3.3,-2.63,-2.73,-2.61,-3.5,-2.19,-3.25,-1.32,-2.72,-1.79,-3.32
19810928,-0.48,-0.74,1.62,0.07,-0.6,-0.39,0.39,-0.59,0.01,0.2,0.19,0.42,1.17,-0.12,-0.18,-0.67,-0.41
19810929,1.96,2.34,3.57,1.6,1.72,2,2.26,2.17,1.86,2.29,2.96,1.31,1.71,0.8,2.07,1.09,2.27
19810930,0.51,0.91,1.84,0.57,0.72,2.08,1.24,0.71,0.32,0.99,0.81,0.81,1.24,0.27,0.84,0.48,0.91
19811001,0.12,0.64,2.15,0.46,0.34,1.23,0.65,0.28,0.07,0.31,0.94,0.18,0.81,0.12,0.49,0.5,0.97
19811002,1.23,1.68,3.34,1.2,1.76,1.57,1.69,1,1.74,1.66,2.44,1.5,2.49,1.17,1.65,0.99,1.78
19811005,0.27,0.17,0.89,0.41,0.64,0.29,0.82,0.57,1.28,0.54,0.85,-0.79,0.91,0.66,0.73,0.78,0.91
19811006,-0.09,2.02,1.87,-0.21,-0.44,-0.52,0.03,-0.14,0.48,0.47,-0.25,0.2,-0.28,0.29,0.09,0.07,0.08
19811007,0.89,1.17,3.36,1.84,1.13,1.16,2.5,1,1.61,1.57,1.48,1.28,1.21,0.76,0.86,1.07,1.47
19811008,0.79,2.32,1.33,0.75,1.13,0.58,1.34,1.41,0.92,1.07,1.53,0.82,0.84,0.48,1.1,0.81,1.29
19811009,0.22,1.01,-0.45,-0.05,0.84,0.04,-0.31,0.75,-0.02,0.56,0.59,-0.15,-0.15,0.3,0.41,0.52,0.36
19811012,0.38,0.07,-0.38,-0.05,0.02,0,-0.15,0.28,-0.35,-0.01,0.16,0.47,0.06,0.1,0.14,0.29,0.22
19811013,0.49,-0.74,-0.26,0.38,0.09,0.17,0.13,-0.1,-0.52,-0.07,0.18,-0.09,-0.17,0.11,0.43,0.2,0.09
19811014,-0.36,-0.81,-2.22,-0.56,-0.52,-1.02,-1.22,-0.6,-1.11,-0.96,-1.41,-1.82,-1.11,-0.62,-0.66,-0.44,-1.12
19811015,0.62,0.19,-0.09,0.18,0.49,-0.03,0.48,-0.22,0.26,-0.08,0.05,2.79,0.27,-0.04,0.08,0.23,0.1
19811016,0.8,0.07,-0.35,0.03,0.17,-0.13,0,-0.08,0.05,0.27,0.08,-0.02,-0.18,-0.04,-0.11,0.09,0.28
19811019,-0.05,-0.63,-0.86,-0.22,0.04,-0.07,-0.5,-0.08,-0.26,-0.04,-0.4,-0.28,-0.14,-0.07,-0.43,-0.2,-0.28
19811020,0.64,-0.08,0.15,0.32,0.54,0.05,0.86,0.34,0.72,0.66,0.75,0.71,0.93,0.41,0.13,0.25,0.65
19811021,0.21,-0.37,0.07,0.36,0.26,-0.23,-0.1,0.35,-0.33,0.48,0.44,1.23,-0.04,0.04,0.44,0.11,0.31
19811022,-0.03,-0.49,-0.1,-0.41,-0.27,-0.28,-0.28,-0.51,-1.08,-0.58,-0.32,-0.68,-0.34,-0.24,-0.35,-0.19,-0.28
19811023,-0.08,-0.85,-0.79,-0.29,-0.38,-0.54,-0.58,-0.53,-0.79,-0.5,-0.54,-0.57,-0.83,-0.27,-0.36,-0.28,-0.12
19811026,-0.41,-0.43,-0.98,-0.13,-0.33,-0.42,-0.86,-0.6,-0.79,-0.89,-0.66,-1.16,-0.48,-0.44,-0.2,-0.26,-0.58
19811027,0.69,0.48,0.75,0.23,0.32,0.74,0.51,0.86,0.68,0.98,0.82,0.68,0.61,0.5,0.79,0.31,0.66
19811028,0.53,-0.47,0.82,0.46,0.29,0.95,0.57,0.25,-0.06,0.81,0.46,0.02,0.49,0.27,0.09,0.13,0.52
19811029,-0.14,0.5,-0.77,-0.17,0.07,-0.29,-0.04,-0.08,-0.37,-0.08,-0.35,-0.42,-0.54,-0.03,-0.35,-0.08,0
19811030,0.64,0.75,1.86,0.99,0.98,1.57,1.46,0.72,0.99,1.06,1.35,1.59,1.46,1.35,0.93,0.81,1.16
19811102,0.53,0.99,1.61,0.77,0.81,1.64,1.02,1.42,1.24,0.83,1.45,0.85,1.87,1.4,1.35,0.69,1.25
19811103,0.54,0.7,0.59,0.38,0.26,0.6,0.86,0.6,-0.1,0.68,0.69,0.92,0.52,0.35,0.2,0.4,0.6
19811104,0.19,0.23,0.51,0.57,0.24,0.26,0.29,-0.06,0.53,0.57,0.14,-0.04,0.13,0.36,0.21,0.22,0.32
19811105,-0.4,-0.32,-0.21,-0.09,0.07,-0.05,0.25,-0.14,-0.07,0.12,-0.08,-0.37,-0.58,0.32,-0.3,0.21,0.07
19811106,-0.01,0.1,-0.08,0.03,-0.09,-0.15,-0.19,-0.13,-0.33,0.02,-0.2,0.04,-0.09,0.07,-0.04,-0.06,0.07
19811109,0.01,-0.17,-0.55,-0.55,0.2,-0.63,-0.33,-0.11,-0.86,-0.19,-0.23,-0.28,-0.28,1.15,-0.11,0.13,0.03
19811110,0.08,-1.76,-1.38,0.02,-0.04,0.02,-0.61,0.19,-0.33,-0.12,0.1,-0.08,-0.17,0.51,0.03,0.1,-0.01
19811111,0.42,-0.52,-0.38,-0.24,0.22,0.29,0.23,0.1,-0.25,0.17,0,0.3,0.21,0.07,-0.31,0.07,0.04
19811112,0.27,-0.33,0.3,-0.15,0.15,0.04,-0.05,0.12,0.04,-0.02,0.4,0.05,0.55,0.96,-0.02,0.6,0.46
19811113,-0.14,-0.75,-1.11,-0.29,0.13,-0.15,-0.96,-0.28,-1.14,-0.61,-0.45,-0.24,-0.83,-0.13,-0.45,0.28,-0.33
19811116,-1.07,-2.89,-2.25,-1.01,-1.74,-1.73,-1.2,-1.04,-1.24,-1.04,-1.81,-1.38,-1.55,-0.21,-1.1,-0.56,-1.49
19811117,-0.15,-0.85,-0.08,-0.3,-0.13,-0.09,0.66,-0.41,-0.05,-0.67,-0.15,0.09,-0.13,0.24,0.25,0.06,-0.18
19811118,0.18,-1.75,-0.45,-0.26,-0.02,0.78,0.02,-0.21,-0.04,-0.1,-0.12,0,-0.22,0.2,-0.32,0.21,-0.26
19811119,-0.16,-0.69,-0.13,-0.23,-0.28,0.14,-0.2,-0.34,-1.05,-0.3,-0.29,-0.41,-0.11,0.25,-0.04,-0.12,-0.19
19811120,0.67,0.5,1.07,0.41,0.25,0.57,0.41,0.67,0.99,0.31,0.81,0.78,0.52,0.3,0.96,0.37,0.73
19811123,0.29,-1.03,-0.51,-0.09,-0.13,-0.42,-0.29,-0.07,-0.41,-0.24,-0.47,0.15,-0.19,-0.01,-0.27,0.04,-0.06
19811124,0.14,1.13,-0.07,0.22,0.71,0.56,0.29,0.26,0.61,0.49,0.16,0.98,0.27,0.41,0.54,0.45,0.27
19811125,0.36,0.94,0.62,0.65,0.47,0.59,0.56,0.64,0.38,0.16,0.48,0.5,0.76,0.09,0.52,0.34,0.31
19811127,0.44,1.83,0.26,0.73,0.45,0.47,0.45,0.21,0.81,0.56,0.49,0.69,0.75,0.26,0.39,0.39,0.44
19811130,0.06,-0.02,0.31,-0.08,-0.01,0.6,-0.12,0.57,0.7,-0.33,0.45,0.08,0.61,0.38,-0.31,0.07,0.08
19811201,0.05,-1.64,-1.28,-0.21,0.05,0.03,-0.23,0.29,0.02,0.23,-0.24,0.31,-0.35,-0.28,0.14,-0.09,-0.12
19811202,-0.58,-0.17,-1.1,0.29,-0.27,0.14,-0.44,-0.24,-1.18,-0.36,-0.45,-0.52,-0.8,-0.47,-0.23,-0.27,-0.63
19811203,0.31,-0.74,-0.24,0.18,0.16,-0.13,0.46,0.04,0.16,0.03,0.18,-0.5,0.1,0,-0.03,-0.09,-0.02
19811204,0.27,1.47,0.4,0.25,0.45,0.52,0.17,0.49,0.24,0.59,0.85,0.68,0.82,0.51,0.4,0.47,0.55
19811207,-0.45,-1.02,-1.32,-0.7,0.14,-1.41,-0.85,-0.51,-0.99,-0.57,-0.79,-1.01,-0.9,-0.33,-0.44,-0.37,-0.63
19811208,-0.2,-1.55,-1.97,-0.32,-0.64,-0.76,-0.98,-0.56,-1.07,-0.7,-0.83,-0.72,-0.58,-0.36,-0.59,-0.37,-1.05
19811209,-0.07,0.4,0.79,-0.17,-0.04,0.04,0.32,-0.18,0.31,0.36,0.09,0.07,-0.17,0.06,0.2,-0.09,0.22
19811210,0.35,1.24,0.51,-0.15,-0.23,0.02,-0.09,-0.13,0.08,0.1,0.35,0.05,-0.15,0.08,-0.14,0.13,0.18
19811211,0.14,-1.28,0.17,-0.3,0,0.85,-0.16,-0.23,-0.06,-0.13,-0.12,-0.79,-0.42,-0.16,-0.05,0.08,0.02
19811214,-1.33,-0.69,-2.24,-0.9,-1.25,-1.47,-2.24,-1.22,-1.18,-1.31,-1.6,-1.73,-1.41,-1.21,-0.99,-0.9,-1.3
19811215,0.28,-0.36,0.08,0.37,0.04,-0.33,0.57,-0.26,0.07,0.12,-0.14,0.06,-0.07,-0.05,-0.08,-0.15,-0.22
19811216,0.22,0.03,-0.14,0.6,-0.14,-0.27,-0.2,-0.31,-0.43,-0.35,0.46,-0.21,-0.21,-0.28,-0.11,-0.07,0.06
19811217,0.3,0.65,0.5,0.06,0.15,0.79,0.71,0.11,0.1,0.53,0.35,-0.35,0.12,-0.13,0.16,0.1,0.48
19811218,0.2,0.68,0.87,0.28,0.61,0.65,0.54,0.44,0.21,0.46,1.01,0.52,1.07,0.26,0.55,0.48,0.77
19811221,-0.07,-1.52,-1.19,-0.17,-0.33,-0.37,-0.06,-0.31,-0.33,-0.32,-0.28,-0.49,-0.31,-0.17,-0.23,-0.4,-0.27
19811222,-0.18,-1.59,-1.23,-0.65,0.04,-0.57,0.32,-0.21,0.02,-0.29,-0.42,-0.16,-0.16,-0.27,-0.24,-0.01,-0.29
19811223,-0.26,0.42,0.11,-0.01,-0.1,-0.03,0.08,0.18,-0.61,-0.1,0.02,-0.23,0.13,-0.17,-0.27,0,0.09
19811224,0.47,0.17,1.2,0.86,0.42,-0.22,0.8,0.07,0.38,0.3,0.31,0.63,0.29,0.44,0.49,0.22,0.39
19811228,0,-1.65,-0.62,-0.15,-0.47,-0.67,-0.44,-0.35,-0.32,-0.62,-0.37,-0.77,-0.76,-0.04,-0.42,-0.22,-0.36
19811229,-0.29,-1.3,-1,-0.62,-0.34,0.25,-0.74,-0.27,-0.45,-1.1,-0.69,-0.42,-0.62,-0.29,-0.26,-0.39,-0.62
19811230,0.86,-0.01,0.01,0.17,0.05,0.01,-0.1,0.08,0.11,0.34,0.25,0.37,0.56,0.04,0.22,0.24,0.3
19811231,0.56,0.9,1.67,0.91,0.81,0.83,1.34,0.88,1.77,0.48,1.01,0.84,0.64,0.4,1.05,0.68,0.93
19820104,0.31,0.75,-0.65,0.84,1.18,0.53,0.17,0.62,0.58,0.62,0.51,1.2,0.95,0.71,0.56,0.39,0.1
19820105,-0.97,-0.9,-2.58,0.07,-0.71,-1.24,-1.57,-0.71,-0.8,-0.82,-1.67,-0.61,-1.45,-0.37,-1.01,-0.87,-1.36
19820106,-0.32,-1.1,-1.01,0.08,-0.39,-0.42,-0.87,-0.54,-0.31,-0.88,-0.7,-0.61,-0.33,-0.39,-0.45,-0.39,-0.82
19820107,0.2,-0.58,0.47,0.5,-0.3,-0.09,0.31,-0.19,0.21,0.2,0.14,-0.08,0.28,0.03,0.11,-0.13,0.27
19820108,0.55,0.52,0.86,0.8,0.61,0.71,1.06,0.17,0.59,0.1,0.49,0.2,0.26,0.24,0.93,0.59,0.83
19820111,-1.24,-2.15,-3.03,-1.19,-1.22,-1.63,-1.83,-1.3,-1.76,-1.53,-1.71,-1.66,-2.11,-0.79,-1.1,-1.04,-1.31
19820112,-0.84,-1.08,-1.31,-0.72,-0.59,-0.95,-0.86,-1.01,-0.69,-0.57,-0.93,-0.66,-0.49,-0.7,-0.58,-0.53,-0.91
19820113,-0.17,-1.56,-1.58,-0.46,-0.61,-0.56,-1.03,-0.63,-0.82,-0.94,-0.47,-0.72,-0.81,-0.45,-0.39,-0.61,-0.73
19820114,-0.09,-0.2,0.65,0.01,-0.03,-0.29,-0.35,-0.25,-0.18,0.32,0.14,0.1,0.25,0.24,-0.07,0.09,-0.04
19820115,0.38,0.58,1.04,0.62,0.2,0.82,0.31,0.33,0.3,0.66,0.63,0.43,0.73,0.42,0.47,0.41,0.64
19820118,0.03,-0.15,-0.26,-0.65,0.35,0.07,0.2,-0.17,0.09,0.45,0.45,0.36,0.34,0.23,-0.01,0.02,0.03
19820119,-0.35,-0.66,-1.09,0.12,-0.24,-0.6,-0.29,0.04,-0.51,0.25,-0.43,-0.01,-0.56,-0.2,0.12,-0.16,-0.21
19820120,-0.24,0.06,-0.77,-0.05,-0.11,-0.21,0.3,-0.46,-0.39,0.21,-0.27,1.01,-0.57,-0.18,0.16,-0.18,-0.12
19820121,0.32,0.7,-0.05,0.32,0.2,0.19,0.11,0.08,0.17,0.19,0.47,-0.1,0.3,0.11,0.01,0.04,0.32
19820122,0.5,-0.58,-0.76,0.05,0.15,-0.18,0.12,-0.24,-0.93,0.02,0,-0.41,-0.06,0,0.16,-0.05,0.08
19820125,-0.65,-1.3,-1.32,-1.01,-0.86,-0.72,-0.46,-0.98,-1,-0.97,-0.93,-0.3,-0.86,-0.4,-0.98,-0.69,-0.99
19820126,-0.31,-0.16,-0.35,-0.17,0.1,-0.66,0.23,0,-0.07,-0.09,-0.2,0.71,-0.53,0.15,-0.33,-0.02,-0.04
19820127,0.16,0.45,-0.17,-0.03,-0.19,-0.03,0.28,0.04,-0.05,-0.3,0.02,0.57,-0.04,0.29,0.01,0.05,-0.07
19820128,1.59,1.62,3.26,1.47,1.04,2.11,2.59,1.42,1.37,1.88,2.05,1.8,2.29,1.1,1.27,0.96,1.56
19820129,0.77,1.38,1.1,0.98,0.96,0.81,1.73,0.91,1.02,0.81,1.4,1.07,1.39,0.59,1.21,0.68,1.25
19820201,-0.81,-1.27,-2.04,-0.15,-0.57,-0.9,-1.69,-0.72,-0.64,-0.9,-1.05,-1.31,-0.91,-0.73,-0.74,-0.43,-0.93
19820202,0.23,1.45,-0.13,0.39,0.4,0.66,0.47,0.21,0.19,0.39,0.41,0.43,0.59,-0.12,0.27,0.02,0.29
19820203,0.1,-0.5,-1.17,0.23,0.02,-0.77,-0.21,1.05,0.3,0.07,-0.28,-0.01,0.04,-0.33,-0.19,0.01,-0.12
19820204,0.07,0.51,-0.89,0.29,-0.2,-0.15,-0.04,-0.11,-0.38,-0.34,-0.21,-0.26,-0.38,-0.29,-0.01,0.04,-0.21
19820205,0.61,0.78,0.33,1.19,0.35,1.89,1.23,0.38,0.7,0.68,0.89,1.34,1.18,0.59,0.96,0.4,0.71
19820208,-1.43,-2.63,-3.15,-1.16,-0.87,-1.03,-1.75,-1.73,-1.81,-1.57,-2,-1.42,-1.73,-0.92,-1.42,-1.06,-1.63
19820209,-1.11,-1.69,-2.62,-1.11,-0.72,-0.85,-1.23,-0.99,-1.06,-0.93,-1.29,-1.07,-0.28,-0.23,-0.83,-0.64,-1.22
19820210,0.05,1.12,0.41,-0.13,0.3,0.69,0.38,0.32,0.12,0.02,0.31,-0.22,0.43,0.3,0.03,0.21,0.21
19820211,-0.04,-0.06,-0.39,-0.32,0.1,-0.41,0.11,-0.42,-0.77,-0.4,-0.3,-0.03,-0.21,0.04,0.06,-0.03,-0.19
19820212,0.02,-0.09,0.41,0.18,0.42,0.08,0.5,-0.11,-0.19,0.18,0.08,-0.02,-0.13,0.03,-0.02,0.27,0.28
19820216,-0.59,-1.05,-1.62,-0.66,-0.37,-0.29,-0.47,-0.66,-0.72,-0.8,-0.94,-0.27,-0.66,-0.47,-0.68,-0.61,-0.87
19820217,0.32,-0.79,-0.62,0.15,0.12,-0.16,0.46,0.09,-0.28,-0.29,0.24,0.69,-0.01,0.18,0.23,-0.18,0.07
19820218,0,-1.56,-0.79,-0.4,-0.22,-0.08,-0.04,-0.02,0.07,0.3,-0.15,0.17,0.27,-0.03,-0.06,0,-0.07
19820219,-0.21,-0.33,-1.19,-0.11,-0.16,-0.08,-0.34,-0.29,-0.25,-0.38,-0.66,-0.97,-0.14,0.2,-0.14,-0.21,-0.3
19820222,-0.21,-0.94,-2.38,-0.31,-0.58,-0.49,-1.31,-0.47,-0.48,-0.95,-0.97,-0.68,-0.65,0.2,-0.22,-0.21,-0.74
19820223,-0.51,-2.24,-2.47,-0.56,-0.54,-0.11,-0.41,-0.84,-0.88,-1.21,-0.79,-0.26,-0.94,0.38,-0.12,-0.66,-0.9
19820224,0.69,1.05,2.04,0.12,0.58,0.68,0.31,0,0.21,0.39,0.36,0.9,1.6,0.73,0.33,0.26,0.39
19820225,0.74,1,0.45,0.38,0.59,-0.02,0.74,0.17,0.41,0.83,0.82,0.64,-0.01,0.64,0.63,0.4,0.52
19820226,0.27,-0.57,-0.41,-0.44,-0.01,-0.66,-0.18,0.2,-0.12,0.36,-0.37,-0.24,-0.17,0.08,0.25,-0.08,-0.01
19820301,-0.11,-0.48,-0.17,0.04,-0.16,0.82,0.43,0.18,0.17,0.66,0.36,0.9,0.73,0.37,0.31,0.16,0.19
19820302,0.59,-1.71,-1.25,0.1,0.31,-0.53,0.28,0.21,-0.34,-0.37,-0.14,-0.34,-0.15,0.39,0.29,0.19,-0.01
19820303,-0.41,-2.28,-4.32,-1.14,-0.81,-1.53,-1.1,-1.02,-1.46,-1.11,-1.57,-0.44,-1.86,-0.43,-0.38,-0.73,-1.31
19820304,-0.79,-2.31,-2.82,-0.31,-0.98,-1.18,-1.51,-1.25,-1.65,-1.29,-1.79,-0.79,-1.13,-0.44,-0.52,-0.52,-1.31
19820305,-0.67,-2.33,-3.17,-0.67,-0.98,-1.26,-1.2,-1.02,-1.06,-1.12,-1.83,0.29,-1.08,0.14,-0.6,-0.38,-1.2
19820308,-0.89,-3.11,-3.09,-0.7,-0.94,-2.23,-1.52,-0.81,-1.42,-1.06,-2.14,-1.31,-1.73,-0.09,-1.03,-0.9,-1.6
19820309,-0.37,-1.7,-0.56,-0.18,-1.02,-0.19,0.13,-0.68,-0.26,-1.03,-0.57,-0.16,-0.07,0.19,-0.22,-0.6,-0.79
19820310,0.24,1,1.69,0.71,0.48,0.65,0.64,-0.01,0.38,0.72,0.5,0.54,0.46,0.32,0.5,0.26,0.41
19820311,-0.16,0.44,0.96,0.05,-0.21,-0.48,-0.29,-0.16,-0.14,0.08,-0.3,-0.08,-0.32,0.03,0.2,-0.29,-0.02
19820312,-0.27,-1.24,-0.51,-0.46,-0.52,-1.01,-0.09,-0.33,-0.86,-0.69,-0.97,-0.65,-0.87,-0.36,-0.53,-0.56,-0.56
19820315,-0.01,0.37,1,0.18,0.14,-0.45,-0.72,-0.41,-1.96,-0.25,0.13,-0.08,-0.21,-0.1,0.04,-0.12,-0.22
19820316,0.13,1.14,0.83,0.27,0.22,-0.06,0.46,0.17,0.54,0.36,0.36,0.56,0.41,0.14,0.54,-0.09,0.43
19820317,-0.06,0.63,0.28,0.36,0.28,-0.09,0.26,-0.43,-0.38,-0.32,-0.02,0.12,-0.1,-0.04,-0.17,-0.12,0.15
19820318,0.88,2.16,1.94,0.37,0.65,0.89,1.31,0.31,1.18,1.09,1.49,0.7,1.67,0.51,0.88,0.53,1.23
19820319,0.69,0.61,2.02,0.32,0.54,0.72,0.89,0.52,0.17,0.31,0.91,0.05,0.63,0.32,0.7,0.5,0.89
19820322,1.11,3.42,2.53,0.93,1.06,2.2,1.9,1.14,2.27,1.69,2.06,2.03,1.49,0.71,1.11,0.73,1.23
19820323,0.72,0.87,0.62,0.91,0.68,1.04,0.91,0.76,0.78,1.03,0.96,0.23,0.56,0.34,0.88,0.53,0.69
19820324,0.25,0.98,0.51,-0.12,0.14,0.67,0.04,0.19,-0.38,0.16,-0.06,0.31,0.19,-0.21,0.05,0.01,0.16
19820325,0.45,-0.23,1.67,1.08,0.24,1.06,0.18,0.38,-0.51,0.24,0.45,0.87,0.07,0.39,0.64,0.32,0.74
19820326,-0.02,-1.63,-0.27,-0.12,0.21,-0.04,0.17,0.05,-0.49,0.16,-0.18,-0.52,-0.52,-0.35,-0.29,-0.12,-0.02
19820329,0.23,0.05,-0.07,-0.24,-0.06,-0.16,0.47,-0.1,-0.17,-0.07,0.13,-0.01,-0.08,-0.03,0.36,0.11,0.28
19820330,0.07,-0.05,-0.56,-0.18,0.15,-0.34,0.56,0.24,-0.37,0.07,0.13,0.13,0.63,0.07,0.17,0.04,0.14
19820331,0.37,0.16,-0.41,0.19,0.19,0.25,-0.01,0.36,0.12,0.11,0.21,-0.31,-0.16,-0.12,0.31,0.17,0.19
19820401,0.65,1.79,1.43,0.75,0.42,1.44,1.84,0.32,1.08,0.67,0.88,1.01,1.44,0.54,1.03,0.74,0.89
19820402,0.59,0.79,1.42,0.72,0.67,0.62,1.2,0.35,0.68,0.28,0.79,0.75,0.81,0.54,0.65,0.49,0.76
19820405,0.16,1.85,-0.88,0.44,-0.16,0.04,0.28,0.21,-0.13,-0.82,0,0.3,0.14,0.11,0.42,0.1,-0.04
19820406,0.41,1.07,0.37,0.77,0.32,0.26,0.48,0.42,0.22,0.17,0.28,0.18,0.53,0.19,0.62,0.06,0.03
19820407,0.38,0.05,0.71,-0.28,0.36,-0.05,0.74,0.25,0.64,0.51,0.53,0.68,-0.13,0.26,0.44,0.24,0.57
19820408,0.57,1.38,0.17,0.97,0.44,0.43,0.52,0.39,-0.07,0.28,0.52,0.64,0.83,0.2,0.74,0.66,0.46
19820412,0.2,-0.79,-0.94,-0.33,0.08,-0.26,-0.01,-0.07,-0.51,-0.35,-0.01,0.08,0.03,0.1,0.06,0.08,-0.1
19820413,0.38,0.12,-0.34,0.09,0.22,0.12,0.41,0.22,-0.06,0.14,0.13,0.34,0.59,0.05,0.33,0.02,0.05
19820414,0.52,0.03,-0.51,0.35,-0.15,-0.53,-0.82,-0.04,-0.3,-0.16,0.21,0.08,-0.1,0.04,-0.12,-0.26,0.03
19820415,0.35,0.76,0.47,0.41,0.38,0.19,0.57,0.14,0.12,0.24,0.48,0.4,0.31,0.38,0.51,0.08,0.53
19820416,0.47,0.73,0.02,0.41,0.74,0.69,0.25,0.62,0.24,0.3,0.76,0.37,0.78,0.45,0.36,0.48,0.57
