Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
195604,0.78,-2.65,2.28,-2.34,-1.03,-1.03,2.21,0.92,2.88,-2.87,2.38,-1.09,2.14,-1.45,-0.42,-0.52,-0.34
195605,-3.56,-4.97,-4.03,-5.03,-3.6,-5.14,-1.92,-3.14,-8.23,-4.71,-3.7,-5.79,-4.65,-0.55,-2.68,-5.1,-3.69
195606,0.35,0.2,3.64,0,2.34,1.93,1.22,4.06,3.05,1.31,4.17,2.75,1.97,2.25,0.97,1,2.13
195607,2.1,1.59,5.74,0.5,2.34,3.85,2.47,4.64,8.63,4.46,6.74,3.31,3.27,4.83,2.38,3.09,3.09
195608,-0.49,-0.04,-3.69,-1.43,0.5,-1.37,-1.2,-2.84,-1.15,-1.81,-2.71,-0.27,-2.45,-1.69,-2.12,-1.63,-2.3
195609,-2.73,-3.8,-5.8,-3.03,-2.12,-6.58,-2.75,-4.32,-3.96,-2.38,-3.52,-2.56,-2.36,-3.58,-3.75,-3.47,-4.15
195610,1.43,0.72,0.31,1.11,1.17,-1.06,0.37,-0.7,0.78,0.5,2.19,0.67,1.18,1.04,0.9,-0.21,-0.15
195611,2.18,2.25,9.23,-1.28,-0.64,-0.94,-1.72,-1.56,3.39,-1.58,2.05,-0.84,0.84,0.2,-1.43,1.75,-2.47
195612,1.56,0.77,0.22,-0.69,0.79,3.31,4.03,3.56,5.06,4.53,5.94,-0.31,2.86,1.63,-1.24,1.37,2.24
195701,3.52,0.71,-3.42,2.79,1.83,-1.71,-0.88,-0.77,-6.16,0.81,-0.75,0.9,0.08,2.78,0.93,1.62,1.67
195702,-0.93,-3.5,-2.63,-3.48,-1.86,-2.85,-1.35,-2.07,-3.89,-1.97,-1.69,-2.66,-5.03,0.09,-1.18,-0.66,-2.24
195703,0.52,2.6,2.06,1.55,1.14,4.1,4.3,1.46,3,1.22,2.53,3.65,1.75,2.21,2.05,2.37,2.41
195704,3.23,0,6.86,-0.17,-0.39,1.42,1.87,4.56,2.47,3.49,3.2,4.11,2.07,2.26,2.07,4.14,2.04
195705,0.06,1.98,8.8,1.81,0.5,4.94,2.07,2.17,1.8,-0.81,2.28,2.05,0.83,1.91,2.71,3.8,1.86
195706,0.64,-2.15,-4.21,-2.24,-2.17,2.1,1.66,1.08,-0.04,-0.63,-0.57,0.1,-1.64,-4.76,1.04,-2.01,0.76
195707,0.06,1.63,-0.67,-0.24,1.19,0.51,2.48,2.32,-0.1,2.61,-0.34,1.28,0.68,0.55,1.39,0.69,-0.22
195708,-2.98,-6.34,-6.26,-4.81,-3.01,-7.08,-0.1,-5.51,-7.68,-6.2,-6.95,-5.51,-6.65,-2.33,-1.83,-2.49,-5.2
195709,-3.27,-7.59,-7.04,-3.9,-4.56,-7.2,-0.54,-5.98,-8.74,-6.26,-7.26,-5.56,-8.87,-2.15,-2.16,-4.19,-3.91
195710,-4.2,-8.07,-9.42,-8.17,-7.45,-7.38,-1.51,-5.75,-9.38,-7.57,-7.91,-7.49,-8.15,-1.06,-5.46,-6.83,-6.87
195711,2.16,-2.64,5.79,1.41,-0.41,5.46,5.89,2.55,-1.37,1.76,1.68,-1.15,0.57,4.27,1.38,3.63,3.48
195712,-0.5,-6.91,-10.25,-6.37,-5.53,-6.84,2.22,-3.81,-11.08,-5.78,-7.98,-8.19,-7.82,2.96,-2.84,-1.58,-4.13
195801,10.21,14.25,5.64,16,12.39,9.57,3,12.69,13.1,10.62,11.46,12.28,14.54,6.73,8.74,9.7,9.24
195802,1.8,-1.91,-5.97,-1.33,-2.87,-2.91,3.55,-1.02,-3.24,0.33,-2.87,-3.11,-2.27,1.34,1.08,-0.05,-0.73
195803,3.97,4.52,9.25,3.04,2.74,1.74,7.95,3.17,4.78,3.95,4.86,2.17,0.55,2.07,3.5,3.31,3.82
195804,4.37,2.44,3.33,6.52,0.51,0.17,4.85,0.48,-0.89,0.19,1.73,3.31,5.56,5.09,3.69,2.96,2.74
195805,3.53,3.91,4.15,4.19,1.82,4.68,3.45,3.7,5.28,2.72,4.37,5.58,4.15,1.9,2.96,2.59,5.15
195806,1.71,4.49,6.27,2.38,2.81,1.04,2.81,3.59,1.35,3.33,3.35,4.28,4.06,2.5,3.01,2.93,4.55
195807,1.97,5.08,3.54,5.22,5,8.74,5.9,5.49,12.95,3.95,7.11,7.81,7.58,1.08,3,3.17,4.27
195808,3.57,0.21,0.9,6.32,6.86,3.79,3.16,3.24,1.05,3.57,3.46,5.35,1.71,-0.91,4.86,3.81,4.8
195809,4.08,5.19,2,6.77,5.68,5.01,9.51,3.75,8.7,2.41,3.75,10.69,6.85,2.58,4.97,1.26,6.18
195810,0.75,1.21,0.44,3.73,7.1,0.52,2.85,4.56,2.92,1.03,3.37,4.97,4.51,4.17,2.41,3.19,4.3
195811,3.14,2.7,2.25,3.26,5.48,4.58,5.49,3.93,1.2,6.52,4.01,4.92,3.29,3.19,5.79,3.52,9.05
195812,5.42,2.4,2.08,3.17,3.15,4.97,3.71,4.54,4.47,3.62,3.42,4.23,2.01,5.24,2.06,3.58,5.41
195901,4.75,8.91,2.23,5.87,8.01,3.51,2.48,5.17,6.84,0.86,4.76,4.37,3.38,2.58,5.44,0.57,3.4
195902,2.08,-0.42,-5.33,4.86,5.11,4.92,4.48,3.19,2.67,3.31,3.61,5.5,1.53,0.98,4.88,2.04,4.81
195903,-0.66,-0.12,2.95,2.78,5.29,1.89,4.52,-1.34,-1.56,-1.22,1.78,4.29,1.06,1.31,0.34,-0.32,1.96
195904,0.85,-1.65,0.74,2.38,6.56,4.89,9.64,1.96,1.47,0.91,5.53,6.46,1.94,-0.6,0.35,2.09,4.07
195905,-0.61,0.07,-0.98,1.15,2.47,1.86,-1.29,2.87,2.39,4.08,1.79,2.78,0.93,-1.29,0.29,0.02,0.25
195906,-1.57,-1.3,-2.99,5.44,-1.78,2.23,2.97,0.52,4.2,-0.31,1.73,-0.02,-0.54,-2.29,0.1,0.39,1.33
195907,4.62,4.15,4.22,4.68,1.87,3.97,3.21,2.94,2.41,3.53,3.61,4.88,0.08,4.07,3.32,2.47,1.87
195908,-0.62,-2.09,-3.53,-1.94,1.59,-4.81,-0.21,-3.2,0.46,-4.82,-2.67,-1.1,-4.01,1.79,0.73,-0.89,-1.09
195909,-2.28,-1.74,-9.07,-1.65,-6.56,-5.86,-4.88,-4.53,-4.42,-5.25,-5.94,-3.55,-4.34,-4.32,-3.43,-4.22,-4.99
195910,1.06,0.81,1.81,-0.31,4.44,1.1,4.36,2.68,2.15,-1.49,3.31,5.58,0.29,1.3,0.35,2.36,4.58
195911,-0.97,0.3,-0.63,1.64,1.64,2.85,1.57,1.28,-0.76,3.65,3.16,1.96,2.09,0.64,1.7,1.43,3.55
195912,2.09,4.44,2.41,1.95,4.06,3.04,-0.12,1.74,2.07,3.49,3.83,5.91,-0.09,1.4,2.63,1.04,2.51
196001,-2.22,-1.58,-4.87,-3.67,-2.31,-7.07,-4.45,-3.43,-5.58,-5.75,-4.8,-5.45,-2.44,-1.63,-2.72,-3.14,-6.14
196002,0.8,-0.27,-3.33,3.12,1.57,0.55,0.87,1.62,-1.92,0.81,2.05,-0.93,1.08,2.03,1.15,-0.61,1.31
196003,-3.11,-3.75,-0.52,-3.88,-1.5,-2.12,-1.15,-1.63,-4.56,-4.89,-3.34,-5.98,-4.71,1.94,-1.46,-0.64,-1.89
196004,-0.82,-2.49,-4.47,-1.26,-2.06,-3.36,1.43,-2.5,-5.86,-5.16,-3.75,-3.16,-2.78,1.61,0.6,-1.04,-1.5
196005,1.34,-0.76,-3.69,1.85,5.14,4.05,7.02,0.8,-0.43,1.05,4.87,-0.51,2.94,1.74,1.49,0.65,4.36
196006,5.41,0.08,3.34,2.24,2.37,1.22,2.95,1.91,2.45,-1.33,0.61,-0.55,1.03,4.61,2.26,1.45,2.21
196007,-0.31,1.67,1.48,-1.48,-4.68,-3.49,-2.88,-2.73,-1.37,-5.42,-3.75,-1.89,-2.64,0.46,-0.86,-0.68,-3.31
196008,3.26,7.08,5.54,3.96,5.03,3.61,4.52,1.21,1.45,2.73,2.91,4,4.45,4.78,2.79,5.31,4.9
196009,-3.98,-4.72,-0.46,-6.19,-6.54,-7.76,-6.46,-5.25,-8.85,-6.2,-7.73,-6.77,-8.07,-4,-3.97,-4.27,-7
196010,0.55,0.71,4.38,-3.48,-3.73,-0.91,-2.08,-3.48,-4.08,-6.61,-4.03,-4.45,-2.63,-0.97,-0.72,-1.56,-3.97
196011,6.87,6.49,4.9,2.4,3.97,5.61,4.91,5,2.32,3.42,4.73,0.53,4.35,3.62,5.44,5.73,6.63
196012,4.43,3.12,4.8,2.06,3.36,4.41,5.95,5.54,2.48,6.2,4.81,1.64,1.14,5.54,1.6,4.99,4.15
196101,7.5,9.59,11.02,8.78,8.14,9.28,6.21,9.33,11.5,7.62,7.82,8,9.9,5.71,6.18,7.04,7.17
196102,5.17,5.07,0.93,8.06,7.35,4.39,6.1,5.39,7.67,5.44,7.59,6.58,4.81,4.24,7.88,6.71,7.84
196103,4.53,0.97,2.84,5.47,7.56,4.93,8,4.59,3.84,7.68,5.01,6.17,3.54,2.19,9.39,6.39,5.68
196104,-0.35,2.99,3.04,-0.7,0.15,-1.01,1.13,-0.14,0.15,1.09,0.96,-0.48,0.06,2.35,2.66,1.31,0.92
196105,5.53,8.74,2.33,5.28,3.53,6.31,2.32,2.64,7.77,3.02,4.23,6.4,5.92,2.45,1.38,4.21,3.19
196106,-2.62,-5.4,-1.99,-3.46,-8.1,-3.07,-2.82,-3.49,-7.93,-4.63,-4.84,-4.36,-5.31,-2.6,-2.05,-2.65,-4.42
196107,0.75,3.63,-1.17,0.86,-0.56,0.98,2.54,-0.7,3.63,2.28,0.51,3.2,1.09,2.19,0.35,1.39,0.67
196108,2.65,5.59,-0.62,3.93,1.05,1.94,7.07,0.36,-1.07,1.02,-0.2,1.48,1.35,4.04,3.27,5.38,2.78
196109,-1.05,-4.57,-5.29,-2.52,-2.74,-3.75,-2.05,-2.86,-6.1,-4.06,-4.22,-1.45,-3.61,1.51,-0.79,-1.89,-4.74
196110,2.26,2.57,7.09,4.37,2.34,-1.39,5.75,-0.42,-1.06,0.72,0.96,0.19,0.59,5.24,5.33,3.66,1.44
196111,6.12,9.87,6.26,6.02,6.92,2.69,6.59,4.39,2.65,3.7,4.47,5,2.28,3.74,6.8,6.73,4.36
196112,-1.53,-3.63,2.2,0.79,-1.33,-1.06,-4.6,-0.56,2.74,2.36,0.17,2.51,0.21,-3.28,-0.92,-2.79,0.89
196201,-2.1,-0.15,0.56,-2.11,-0.64,-0.02,-3.56,-1.25,-0.52,0.52,-0.49,2.34,5.47,-2.59,-4.21,-4.41,-1.58
196202,0.29,-0.91,5.84,3.32,2.02,2.49,3.31,1.53,-0.02,2.85,1.05,2.9,0.3,2.08,-0.6,3.47,1.78
196203,-0.18,-0.86,-2.12,-0.88,-2.38,-2.49,-0.3,-0.48,1.01,-2.54,-1.92,1.7,-2.2,2.44,-0.76,-2.26,-0.17
196204,-6,-7.44,-3.06,-7.54,-8.33,-6.45,-10.29,-6.92,-8.67,-6.29,-7.82,-7.07,-6.88,-2.1,-6.72,-6.81,-8.11
196205,-9.3,-7.73,-6.93,-9.02,-10.1,-9.34,-11.94,-8.11,-9.7,-9.78,-10.57,-8.11,-8.71,-10.31,-9.48,-10.12,-11.9
196206,-6.79,-4.3,-5.53,-7.46,-9.57,-10.45,-10.45,-10.76,-8.09,-3.43,-9.75,-8.08,-8.59,-5.02,-8.24,-9.92,-10.71
196207,5.82,6.04,5.2,6.89,3.62,5.4,6.7,4.78,4.21,4.56,7.34,11.02,8.66,6.82,4.87,7.48,6.64
196208,2.1,5.27,3.25,3.44,3.09,5.11,0.28,1.57,1.2,5.04,2.14,5.63,3.66,3.14,0.77,3.34,4.18
196209,-5.82,-6.92,-3.09,-5.91,-7.7,-4.64,-5.95,-7,-7.26,-4.95,-6.95,-6.58,-6.68,-2.17,-6.42,-5.65,-7.78
196210,-2.82,-2.79,-1.46,-1.95,-4.01,-0.52,-2.69,-1.39,-0.08,-0.96,-3.14,-2.82,-0.15,-1.55,-4.52,-3.96,-3.19
196211,10.94,8.37,12.18,11.38,16.95,15.93,16.91,13.69,15.87,12.33,15.66,11.57,20.05,7.41,10.34,16.31,14.39
196212,2.16,-1.3,2.27,-1.02,-1.4,-1.44,-1.01,-2.24,-4.16,-1.69,-1.79,0.02,-1.61,3.37,-2.96,-0.85,-1.7
196301,8.67,11.49,4.52,8.58,9.85,6.11,6.45,8.18,11.6,7.7,8.35,8.88,7.24,5.57,7.92,6.15,8.2
196302,-0.97,-2.05,-1.48,-1.65,-3.56,-1.98,-3.06,-0.77,-0.39,-1.22,-2.57,-1.13,0.77,-0.62,-2.38,-2.05,-1.91
196303,1.19,0.57,6.31,1.31,3.26,3.3,2.25,3.34,2.06,0.98,2.29,2.31,2.44,1.66,1.08,3.53,0.55
196304,1.82,2.63,6.16,3.67,6.22,3.93,5.68,4.28,4.13,5.42,3,3.1,4.73,2.39,4.7,2.9,4.07
196305,4.34,3.85,1.38,2.29,3,5.3,-0.02,2.45,6.3,4.26,4.28,4.21,6.03,1.56,-0.23,1.35,2.99
196306,-0.72,-1.02,-0.19,-1.36,-1.51,-1.68,-2.01,-1.32,-2.42,-1.37,-2.2,-1.22,-1.95,-0.99,-2.4,-1.79,-1.51
196307,-2,-0.1,3.77,0.7,-1.9,0.18,-0.07,-1.6,-0.29,-1.58,-2.22,1.07,-1.19,0.66,0.26,-0.87,-1.4
196308,4.13,3.55,6.19,2.44,3.25,6.4,6.36,3.17,6.19,2.02,3.19,3.72,5.42,3.86,4.35,4.3,4.33
196309,-1.31,2.17,1.21,-1.25,-1.56,-0.1,-3.11,-2.57,-1.41,-1.03,-0.75,-1.99,-2.26,-1.93,-1.13,-2.11,-0.29
196310,2.01,1.05,-1.36,2.36,4.29,1.71,1.27,0.22,-0.1,-0.16,2.07,0.66,1.51,-0.79,0.93,-0.34,2.75
196311,-2.29,-2.16,1.42,-1.66,-2.07,-1.2,-2.4,-2.02,-3.04,0.44,-1.45,-3.1,1.37,-0.99,-2.8,-2.27,-2.39
196312,-0.56,3.8,1.82,-0.71,-2.48,1.79,0.79,-1.11,-0.03,0.79,-1.07,-1.58,-0.04,1.8,-1.63,0.16,-2.26
196401,2.69,1.49,4.56,3.48,1.85,5.34,2.95,5.79,4.46,3.47,3.36,5.71,5.9,1.34,2.19,0.2,3.01
196402,0.47,3.97,0.99,2.65,1.7,1.55,2.93,2.68,3.66,2.73,2.04,3.58,6.78,1.08,2.54,2.74,2.76
196403,1.46,3.87,0.45,0.41,2.02,4.75,0.93,5.32,7.43,4.56,3.43,0.83,4.92,-0.42,2.5,2.93,2.18
196404,0.42,3.3,5.08,0,0.43,-0.98,0.45,-0.8,-1.63,0.13,-0.79,-0.16,-0.66,0.85,1.59,-2.03,-0.07
196405,0.18,2.6,2.98,0.64,0.58,2.01,1.33,-0.6,0.56,0.24,0.58,-1.38,3.57,1.58,1.3,-0.97,-0.82
196406,1.77,-0.99,2.03,2.96,-0.56,0.56,-0.77,0.57,0.81,1.45,0.86,2.53,1.86,1.45,3.42,-3.04,1.16
196407,1.81,3.16,4.43,3.49,3.04,5.16,3.24,2.36,2.06,3.74,2.43,4.09,2.84,4.33,2.8,2.49,2.79
196408,-0.42,2.17,1.2,0.19,-1.37,-1.48,-2.15,-0.61,0.89,-2.19,-0.5,-1.77,-2.66,0.52,0.32,-2.08,-0.64
196409,3.09,11.5,1.66,3.53,4.47,4.02,2.53,1.82,4.49,3.23,4.63,5.11,5.8,1.93,3.86,2.35,3.79
196410,0.47,2.35,1.81,2.79,2.13,4.23,1.05,3.35,-0.63,3,1.24,2.22,2.99,0.84,2.82,1.12,2.26
196411,-0.08,2.72,-0.59,1.11,-0.6,1.17,-0.21,-0.89,-3.05,-0.09,-0.76,-2.41,-0.7,1.82,3.62,-1.78,-0.12
196412,-0.38,2.05,-1.21,-1.7,-1.72,-0.92,1.5,-1.95,-3.61,-1.87,-1.67,-1.63,-2.39,0.47,-2.52,-2,-0.95
196501,6.4,5.15,7.12,9.5,9.24,7.59,8.27,7.18,8.6,10.74,8.61,4.01,5.75,3.89,8.46,4.48,7.97
196502,1.79,2.66,1.19,7.67,4.27,4.9,1.34,3.54,4.5,3.53,3.48,3.32,3.91,1.25,3.25,2.76,3.53
196503,0.82,0.37,0.14,0.06,3.41,-0.1,0.45,1.29,2.99,1.19,1.24,2.89,2.27,-0.71,1.85,-0.59,3.16
196504,2.3,2.93,6.59,5.38,5.44,4.3,2.55,2.79,7.58,5.39,5.33,2.84,3.96,0.54,4.73,1.61,4.31
196505,-1.27,0.52,-2.38,1.39,2.64,-0.04,-2.08,-0.73,-1.82,-2.25,-0.63,-0.2,-0.42,-1.32,0.48,-3.07,-0.25
196506,-5.56,-9.69,-7.37,-9.54,-9.19,-9.7,-7.24,-7.85,-9.05,-7.98,-9.51,-8.74,-7.72,-4.05,-9.67,-7.56,-8.82
196507,2.35,5.67,2.34,2.08,2.81,3.46,1.58,1.65,4.88,3.75,4.44,2.64,6.58,1.24,1.28,0.69,2.59
196508,1.93,0.66,1.75,4.84,5.46,3.33,3.92,2.46,3.9,3.87,6.65,3.13,7.24,1.79,2.96,3.35,5.36
196509,0.73,0.9,2.58,0.32,7.84,3.23,-0.24,1.88,3.81,3.26,4.49,1.5,4.02,0.87,1.95,0.14,3.52
196510,2.25,6.93,6.2,5.5,9.81,6.62,2.27,7.92,7,3.14,9.79,7.68,6.53,1.04,4.14,2.87,5.6
196511,1.01,1.8,3.89,2.6,9.05,2.1,1.51,5.31,1.17,6.05,9.42,5.34,11.07,-0.73,0.78,1.19,6.86
196512,4.57,6.17,4.42,3.13,2.52,5.18,5.87,4.93,8.85,4.97,4.28,2.83,3.69,-0.17,2.67,4.57,5.65
196601,5.78,15.06,9.01,6.84,7.99,6.6,5.19,7.28,8.68,6.68,6.36,10.07,8.17,-2.09,2.32,4.44,7.11
196602,1.33,4.03,3.97,3.13,7.2,2.76,-0.62,3,0.49,5.9,5.84,5.61,3.99,-3.54,1.37,0.95,3.68
196603,-2.14,0.91,0.31,-3.23,0.39,-3.86,-1.4,-0.85,-1.24,-2.72,-0.4,-1.45,-0.65,-0.72,-2.91,0.49,0.26
196604,-0.45,5.02,3.94,3.54,9.15,4.5,2.18,2.33,6.8,10.62,7.57,3.52,7.24,0.22,2.6,0.14,6.83
196605,-7.13,-4.29,-6.21,-9.13,-11.8,-8.53,-6.23,-9.31,-9.04,-9.53,-11.6,-10.66,-10.99,-2.69,-6.5,-7.44,-10.17
196606,-1.4,-2.1,-0.18,-0.88,-1.2,-1.14,-1.99,-2.15,0.1,-0.67,0.44,0.52,1.2,-1.96,-1.45,-1.05,0.58
196607,-0.78,2.82,-0.7,-2.95,-3.09,-1.6,-1.65,-2.21,-1.92,-1.83,-1.76,-0.51,-2.58,-0.19,-1.28,-2.15,-1.81
196608,-9.05,-12.35,-10.35,-11.89,-10.82,-11.45,-9.67,-10.95,-9.06,-12.3,-8.96,-11.09,-11.04,-7.72,-8.86,-10.78,-9.88
196609,-1.6,-2.43,0.72,-2.45,-4.01,-4.29,-0.95,-2.32,-2.24,-1.27,-3.26,-1.05,-3.34,3.47,-1.59,-0.55,-2.08
196610,0.86,-4.91,0.73,-3.56,-4.76,0.72,2.89,-3.39,1.07,-2.45,-3.76,-2.31,-3.19,8.67,-2.71,-0.45,-2.32
196611,2.11,3.46,6.04,-1,4.7,2.12,6.14,3.71,2.68,2.09,5.44,0.47,8.48,-1.85,1.01,7.73,6.98
196612,-0.29,2.29,1.34,-1.56,2.08,5.02,-0.71,1.04,5.06,4.76,2.15,1,2.69,1.76,-0.31,0.33,2.26
196701,14.32,15.57,10.52,16.89,21.46,16.12,12.8,22.84,18.28,16.14,21.88,19.28,17.69,4.79,14.32,19.78,19.85
196702,5.4,3.51,3,3.6,8.4,3.85,4.1,4.81,1.72,4.24,5.38,6.18,0.82,-1.16,5.14,6.19,5.61
196703,5.94,4.92,6.14,2.74,4.15,3.27,7.44,7.3,6.76,11.55,8.99,4.85,5.31,1.39,3.55,5.03,7.68
196704,3.22,2.55,2.85,3.9,6.42,3.95,4.87,1.66,3.99,4.77,5.47,8.39,1.88,1.86,5.61,2.75,5.37
196705,-0.29,5.3,0.94,-0.4,-2.13,-1.06,-2.24,-0.17,-2.36,-2.78,-0.12,0.6,1.39,-3.44,-0.05,-2,-1.75
196706,7.47,7.45,8.66,7.31,11.66,5.92,7.79,9.6,6.5,12.98,12.28,10.58,7.49,-1.13,8.08,6.28,9.44
196707,10.21,12.74,11.92,8.44,9.39,5.99,7.64,10.01,7.95,9.06,7.35,10.94,9.26,2.78,7.73,10.88,7.38
196708,0.46,-2.29,-0.79,3.5,3.42,-1.57,1.93,4.02,0.75,-0.15,-1.08,1.51,-0.96,0.08,2.45,3.26,-0.7
196709,5.88,6.81,9.13,9.23,7.7,5.77,6.07,7.56,2.7,5.67,7.69,12.3,0.78,0.07,8.86,4.49,6.92
196710,-1.27,-0.68,-0.05,-1.14,-0.69,-5.45,-2.29,-2.34,-7.16,-3.95,-2.62,-2.95,-4.28,-4.46,0.63,-1.1,-0.66
196711,-1.09,2.7,2.18,1.12,-2,-1.05,1.53,-0.39,-0.16,-1.44,-0.13,-0.26,0.65,1.92,1.2,-2.94,0.04
196712,5.53,9.62,8.13,8.89,10.68,7.02,7.17,9.94,7.45,8.26,8.28,9.52,4.88,2.78,6.61,11.28,10.7
196801,3.69,4.1,2.26,3.7,1.69,-0.72,-1.82,4.51,2.2,0.81,-2.23,7.01,-1.95,2.29,4.63,13.45,1.79
196802,-3.51,1.98,-7.06,-4.95,-7.77,-5.97,-5.18,-4.63,-6.7,-4.52,-8.37,-6.61,-3.67,-0.96,-1.9,-6.2,-7.93
196803,0.28,-2.66,1.65,-0.42,-0.3,-1.23,-1.24,-1.9,-2.58,-5.18,-1.51,-0.28,-1.38,-3.35,1.52,-0.77,-0.85
196804,11.88,8.33,12.99,19.62,17.71,9.99,12.47,18.23,12.51,14.99,14.27,16.51,13.78,2.96,15.28,14.82,16.88
196805,10.6,9.5,7.61,10.04,13.41,7.37,5.91,10.54,8.7,6.03,10.5,9.07,8.85,0.74,11.59,11.43,9.93
196806,3.22,-0.51,2.87,2.67,-1.19,0.25,1.57,-0.2,0.38,1.68,-0.72,1.9,0.89,8.56,1.17,5.67,1.3
196807,-3.19,-4.68,0.43,-0.53,-3.78,-2.59,-3.64,-0.33,-4.47,-2.91,-5.98,-3.22,-4.52,0.48,-3.06,4.32,-4.03
196808,1.79,1.84,2.92,6.17,3.07,2.13,1.62,9.01,3.18,1.07,2.6,5.56,1.27,-0.76,5.79,6.85,3.88
196809,5.6,6,7.53,7.96,9.69,7.76,4.16,7.53,5.56,7.21,6.24,9.44,7.62,0.46,7.7,9.98,7.38
196810,1.38,-1.5,-0.29,0.7,0.94,1.33,1.91,-0.19,2.56,0.89,-0.71,0.32,1.12,1.4,4.06,2.12,-0.65
196811,5.7,7.44,7.76,6.53,7.69,6.96,6.01,6.51,5.21,5.54,7.79,7.24,8.04,8.52,6.76,9.86,7.2
196812,1.34,9.79,5.14,-0.45,-0.21,2.62,0.75,2.16,2.61,0.7,-0.43,0.33,-0.66,-3.02,-0.93,-2.72,0.4
196901,-0.47,-0.15,-0.1,-0.74,-0.01,-0.37,0.11,-1.93,1.8,-1.37,-1.85,-2.7,1.21,2.28,-1.06,-0.12,-0.35
196902,-7.53,-8.02,-10.91,-9.87,-11.08,-7.78,-7.43,-8,-9.65,-7.35,-8.74,-7.88,-9.28,-4.37,-7.5,-9.43,-9.29
196903,0.1,-1.01,7.12,0.12,3.44,0.77,1.99,5.28,1.02,2.68,1.44,3.41,-0.18,-1.62,2.16,5.51,2.08
196904,0.5,-1.61,0.43,-2.07,1.37,-1.25,2.08,0.98,-2.73,-2.09,-0.13,0.19,-1.77,0.97,1.06,6,1.25
196905,0.39,-0.47,9.6,-0.84,1.95,0.79,-0.64,1.82,-0.65,0.05,-1.31,-1.04,-2.09,-0.2,2,-1.97,0.79
196906,-9.83,-12.7,-10.5,-11.61,-11.66,-10.19,-9.22,-14.28,-11.67,-11.91,-11.42,-11.23,-12.39,-5.82,-10.1,-13.42,-12.5
196907,-7.32,-11.31,-10.27,-11.49,-10.82,-7.64,-5.77,-10.2,-9.61,-8.84,-9.85,-9.2,-12.32,-3.1,-10.7,-8.51,-10.86
196908,5.1,5.54,6.67,1.75,5.61,4.13,5.6,5.95,1.96,6.34,5.1,4.6,6.39,-1.06,8.08,8.71,6.24
196909,-1.89,2.95,-9.31,-4.7,-1.53,-3.81,1.21,-3.39,-3.25,-2.43,-2.24,-2.98,-1.72,-3.72,-0.48,-3.28,-1.65
196910,7.68,1.54,2.15,9.2,11.17,8.57,10.29,9.61,8.86,9.46,11.58,9.71,6.51,7.48,8.91,7.48,13.43
196911,-4.93,-2.28,-5.28,-6.31,-7.64,-5.2,-2.62,-6.39,-5.53,-6.54,-4.45,-7.91,-9.59,-4.3,-4.33,-7.25,-5.3
196912,-4.08,-9.34,-8.43,-8.97,-8.52,-5.71,-0.8,-7.62,-7.03,-5.91,-6.19,-10.71,-10.35,-1.41,-6.97,-7.75,-6.41
197001,-2.44,3.42,-3.54,-2.54,-4.82,-2.92,-3.56,-4.84,-2.37,-0.22,-2.83,-3.29,-5.24,-2.95,-4.29,-5.78,-6.61
197002,3.85,3.36,4.62,2.4,1.32,3.14,4.7,5.71,5.45,3.58,3.68,0.11,5.78,6.83,2.26,9.03,3.52
197003,-0.68,1.95,-4.52,-2.2,-3.57,0.47,-2.7,-2.58,0.24,-1.27,-4.07,-1.04,-2.37,3.22,-2.96,-2.25,-4.45
197004,-11.34,-16.23,-18.59,-14.75,-19.87,-14.01,-14.47,-16.28,-14.56,-14.76,-17.78,-16.97,-15.88,-6.51,-15.66,-16.22,-20.09
197005,-9.45,-6.66,-2.98,-7.55,-10.89,-7.3,-7.97,-10.06,-7.91,-10.08,-10.85,-7.51,-9.82,-5.46,-10.87,-9.71,-10.05
197006,-4.18,0.2,-5.77,-7.48,-10.07,-7.12,-4.15,-9.56,-6.3,-6.83,-10.61,-9.74,-9.58,-3.98,-5.96,-7.2,-8.91
197007,4.47,6.75,16.4,6.33,5.1,5.1,5.05,5.92,4.16,4.11,2.75,11.96,4.13,7.18,7.67,6.46,4.76
197008,1.99,4.6,8.87,7.33,7.9,7.2,1.54,6.54,4.91,5.55,7.33,8.65,8.41,3.98,4.56,7.34,6.46
197009,11.15,7.79,11.13,15.53,16.06,5.26,12.19,13.55,9.37,14.05,16.97,11.96,13.57,0.77,12.53,10.07,16.9
197010,-1.24,-2,-1.26,-5,-8.32,-6.75,-2.33,-7.91,-4.94,-8.74,-9.35,-7.19,-5.78,-0.58,-3.77,-7.08,-8.62
197011,2.83,-3.4,1.83,-1.83,-1.58,0.8,1.85,-0.47,-1.24,-1.15,-2.43,2.34,-0.05,8.79,1.34,3.34,-1.78
197012,7.22,0.8,2.33,17.51,9.23,10.05,8.1,9.54,6.53,8.71,8.13,8.04,6.88,6.75,10.87,9.32,7.02
197101,11.06,7.54,8.25,18.21,15.75,11.58,7.41,15.55,12.95,11.54,15.09,11.21,22.08,4.81,13.94,12.61,16.21
197102,5.85,5.89,3.82,12.91,5.54,3.24,3.49,3.77,3.64,9.45,5.18,5.8,3,-1.98,5.94,2.93,5.22
197103,5.24,5.15,2.7,2.76,7.16,3.23,4.76,3.11,4.53,5.64,7.58,5.25,3.65,1.74,9.68,6.6,6.84
